Epoch,Average reward,Reward count,Episode count,MeanQ,TD Error,Seconds
1,-18.118421052632,1060,38,-0.066835069596767,0.02591877129674,0
2,-19.25,567,20,-0.18020111098886,0.02074752292037,2135.1606602669
3,-23,773,26,-0.23922270989418,0.02354782563448,5015.7156863213
4,-21,1810,86,-0.27857883024216,0.033000697731972,7923.8975212574
5,-21.28,556,25,-0.33738064062595,0.022831210553646,10845.98303318
6,-22.613636363636,553,22,-0.36825464832783,0.035995476484299,13779.444419146
7,-20.478260869565,545,23,-0.37289713126421,0.021897726356983,16730.656761169
8,-21.035714285714,1786,84,-0.43349884229898,0.038497683167458,19701.781215191
9,-21.85,1143,50,-0.62161118167639,0.033715693116188,22691.036135197
10,-23.842105263158,1062,38,-0.63965305072069,0.046260520637035,25693.220480204
11,-21.433333333333,906,30,-0.64699254095554,0.053769414335489,28695.295013189
12,-15.75,542,20,-0.66198631811142,0.041308878362179,31699.539398193
13,-22.272727272727,544,22,-0.66889968365431,0.043348840415478,34705.274416924
14,-15.657894736842,503,19,-0.67822147250175,0.034765207916498,37707.174799919
15,-24.038461538462,473,13,-0.69069452720881,0.044168668866158,40709.99874115
16,-15.2,530,20,-0.62808234894276,0.043116836935282,43711.185202837
17,-15.166666666667,547,21,-0.61980935025215,0.058740401506424,46715.193037987
18,-27.5,473,13,-0.60524166983366,0.044296518594027,49718.601107836
19,-27.178571428571,507,14,-0.55743600380421,0.039298461139202,52720.651567936
20,-30,454,11,-0.54200337249041,0.047728110402822,55723.797693014
21,-27.333333333333,455,12,-0.53479717481136,0.046402426108718,58725.664307117
22,-27.807692307692,465,13,-0.59352023053169,0.044323350936174,61731.177309275
23,-27.181818181818,417,11,-0.57141543602943,0.048805070489645,64735.67158699
24,-28.363636363636,425,11,-0.55112496232986,0.046088153421879,67730.783874989
25,-28.454545454545,421,11,-0.52232072466612,0.043629713505507,70763.969098806
26,-25.461538461538,458,13,-0.51326719427109,0.042730105251074,73791.41166997
27,-23.95,371,10,-0.48516096317768,0.039971062466502,76837.669150829
