1,-0.10316917291284
2,-0.21664407390356
3,-0.31796842944622
4,-0.39784982442856
5,-0.49098414742947
6,-0.54109015369415
7,-0.68634745073318
8,-0.78734533989429
9,-0.96680954873562
10,-0.94446024823189
11,-0.90576515161991
12,-0.88200869899988
13,-0.8679031342864
14,-0.87953285455704
15,-0.79656422615051
16,-0.7973798545599
17,-0.79324904960394
18,-0.75869192743301
19,-0.72147205990553
20,-0.69017216366529
21,-0.70132182663679
22,-0.68402341276407
23,-0.62059300380945
24,-0.56811383879185
25,-0.54428851336241
26,-0.53194153410196
27,-0.52397324371338
28,-0.49280105501413
29,-0.45164683359861
30,-0.45899818623066
31,-0.42163554221392
32,-0.41124828916788
33,-0.36733940595388
34,-0.36165858471394
35,-0.36283807462454
36,-0.35213853293657
37,-0.37873019325733
38,-0.37086350005865
39,-0.387158010602
40,-0.38804112797976
41,-0.37829089355469
42,-0.41269392293692
43,-0.35951180899143
44,-0.32541014826298
45,-0.34633871275187
46,-0.32167219752073
47,-0.33032851690054
48,-0.33778543055058
49,-0.35659436476231
50,-0.34156268209219
51,-0.33958718246222
52,-0.33137782621384
53,-0.30994284754992
54,-0.29656387126446
55,-0.29876182216406
56,-0.30332996743917
57,-0.31741343575716
58,-0.32956989979744
59,-0.33301015365124
60,-0.3283772597909
61,-0.32743104177713
62,-0.32915987682343
63,-0.36024566584826
64,-0.35764328289032
65,-0.34844648963213
66,-0.33217490136623
67,-0.32567139828205
68,-0.29867742705345
69,-0.27895277392864
70,-0.28795940876007
71,-0.29409499913454
72,-0.30484864252806
73,-0.30799613463879
74,-0.29752028590441
75,-0.30138940262794
76,-0.29435864454508
77,-0.31954347169399
78,-0.30283958315849
79,-0.29783964937925
80,-0.27939842480421
81,-0.27845881319046
82,-0.29774576640129
83,-0.29520063459873
84,-0.30711828100681
85,-0.28975769090652
86,-0.27943712234497
87,-0.25322439110279
88,-0.28580475902557
89,-0.30222401273251
90,-0.31114657723904
91,-0.30451617670059
92,-0.32563604104519
93,-0.34277233123779
94,-0.34442797040939
95,-0.32848795676231
96,-0.31607774305344
97,-0.32555533874035
98,-0.30362955224514
