Epoch,Average reward,Reward count,Episode count,MeanQ,TD Error,Seconds
42,-8.85,383,10,0.3722738249898,0.03783643848449,128385.05406904
43,-3.2272727272727,413,11,0.35299725008011,0.035210303295404,131337.15963507
44,-8.3571428571429,533,14,0.33448323339224,0.036093774173409,134284.86390018
45,-8.6153846153846,489,13,0.37744086462259,0.033056518763304,137272.45820832
46,-6.2692307692308,478,13,0.3672527294755,0.033928428951651,140232.80584526
47,-6.5,426,11,0.3415291916728,0.033964893162251,143187.39262938
48,-10.884615384615,478,13,0.32564502882957,0.036381606638432,146151.68410921
49,-7.65625,588,16,0.32519111514091,0.031207777202129,149129.0859623
50,-5.0357142857143,503,14,0.30523685032129,0.031699912421405,152100.95436621
51,-11.590909090909,410,11,0.28875471013784,0.0325832104648,155060.54105639
52,-10.772727272727,397,11,0.27054508757591,0.035913828574121,158014.06233835
53,-8.6666666666667,355,9,0.26279150092602,0.03167043646425,160989.72913432
54,-12.727272727273,437,11,0.28409675872326,0.031264732986689,163942.92208934
55,-10.722222222222,332,9,0.28172516745329,0.036271000921726,166903.69907832
56,-9.5555555555556,348,9,0.28384761965275,0.030679102502763,169867.21692038
57,-8.1666666666667,429,12,0.28735686922073,0.036207194432616,172831.57644558
58,-11.181818181818,415,11,0.29033307236433,0.033343236750923,175790.21458626
59,-14.590909090909,375,11,0.30354784888029,0.036958446115255,178745.57849836
60,-7.35,415,10,0.2884727704525,0.033673165328801,181704.80793929
61,-9.8461538461538,523,13,0.29265542846918,0.032939915321767,184672.56316423
62,-11.384615384615,515,13,0.27368097442389,0.033678608834744,187634.86896515
63,-10.791666666667,464,12,0.25689987742901,0.029657803095877,190609.77085805
64,-9.9583333333333,477,12,0.24411515450478,0.033804434772581,193575.23226714
65,-9,444,12,0.23694155526161,0.031689680457115,196543.12847924
66,-12.590909090909,430,11,0.24975286895037,0.031562295537442,199508.03181028
67,-11.5,467,13,0.26802344965935,0.030717463061213,202485.6055882
