Epoch,Average reward,Reward count,Episode count,MeanQ,TD Error,Seconds
1,-15.636363636364,347,22,-0.035547246217728,0.016063386268914,0
2,-20.2,508,25,-0.093115000188351,0.020183824717999,2138.1417090893
3,-10.111111111111,185,18,-0.13151980644464,0.016994844824076,5032.016119957
4,-10.527777777778,388,36,-0.15854629296064,0.019270747810602,7944.8819160461
5,-9.5428571428571,353,35,-0.17677662348747,0.024828659415245,10893.190360785
6,-9.8857142857143,355,35,-0.19931477379799,0.01351283454895,13839.044056892
7,-16.095238095238,353,21,-0.18255959832668,0.014386477082968,16811.021166086
8,-16.3,346,20,-0.19562866699696,0.022980797350407,19795.227915049
9,-12.9375,415,32,-0.35770421242714,0.027820185661316,22806.841446161
10,-15.344827586207,448,29,-0.42874370098114,0.043996010184288,25822.181778193
11,-20.75,506,24,-0.50003332948685,0.040714545398951,28847.795817852
12,-15.125,243,16,-0.46861186861992,0.036812288284302,31865.068264961
13,-13.366666666667,403,30,-0.46336123096943,0.035849552631378,34888.49136591
14,-20.5,423,20,-0.46318495810032,0.038222200334072,37907.987119913
15,-6.6190476190476,140,21,-0.45802145218849,0.035477287948132,40934.394598007
16,-16.105263157895,319,19,-0.45680632591248,0.053284872546792,43948.930922031
17,-15.5,284,18,-0.48365955197811,0.042265393778682,46971.943500996
18,-8.9473684210526,170,19,-0.53705098724365,0.044493979424238,49988.333903074
19,-1.8,46,25,-0.56766551327705,0.040447373002768,53014.636921883
20,-4.4583333333333,113,24,-0.49396479249001,0.034765257060528,56030.686516047
21,-6.1111111111111,113,18,-0.50199485063553,0.039501217216253,59056.352437973
22,-6.21875,202,32,-0.487187063694,0.039658673390746,62074.302101851
23,-18.035714285714,512,28,-0.47721617519855,0.038565734222531,65102.738009691
24,-4.6,92,20,-0.52219408416748,0.038196368992329,68122.853546858
25,-19.961538461538,520,26,-0.44699176561832,0.038303328856826,71147.998114824
26,-15.941176470588,272,17,-0.41673709726334,0.037333195909858,74168.781708956
27,-5.1428571428571,111,21,-0.3699722969532,0.038875097535551,77202.353144884
28,-13.571428571429,193,14,-0.34000007510185,0.040263681471348,80223.19860363
29,-20.1875,324,16,-0.31610184490681,0.039434242356569,83246.392048597
30,-20.076923076923,262,13,-0.30181977343559,0.029510153640062,86263.41059041
31,-16.769230769231,221,13,-0.26731790697575,0.032566703515127,89288.379914522
32,-18.833333333333,234,12,-0.22635623526573,0.033302143184468,92305.957981825
33,-15.5,172,10,-0.21410574710369,0.032989202816039,95331.062992573
34,-14.636363636364,176,11,-0.23098263418674,0.029800812546164,98348.517512321
35,-19,271,14,-0.20933587479591,0.045391301142052,101371.28614831
36,-15.769230769231,216,13,-0.1732489168644,0.040104366856627,104388.2614243
37,-15.727272727273,176,11,-0.14663448023796,0.03570713039767,107410.07730746
38,-17.916666666667,218,12,-0.15233700692654,0.036363918918738,110425.35021234
39,-15,158,10,-0.10284967255592,0.039888166427612,113446.5987165
40,-15,156,10,-0.110485252738,0.036288297230378,116464.33995342
41,-14.6,149,10,-0.08808405315876,0.033201564714778,119487.04254436
42,-13.9,152,10,-0.07288631439209,0.038115674535511,122504.26678848
43,-13.8,143,10,-0.055069948673248,0.032398316109553,125523.69126534
44,-17.4,181,10,-0.033978573799133,0.033925841143355,128542.41256523
45,-17.888888888889,175,9,-0.011699901461601,0.033647665683646,131564.51712227
46,-10.9,120,10,-0.039500725746155,0.033995908844285,134585.30974007
47,-17.222222222222,174,9,-0.012171776294708,0.036561916653533,137609.52091312
48,-19.555555555556,186,9,-0.014062858104706,0.036956321249716,140630.72361016
49,-17.333333333333,168,9,-0.011009687542915,0.030932576787192,143658.25809813
50,-13.5,139,10,-0.029655468344688,0.03278627650626,146677.15844607
51,-12.4,126,10,-0.021844506025314,0.034187985648401,149703.02046299
52,-14.222222222222,141,9,-0.021329047083855,0.032817083856557,152725.13730097
53,-15.444444444444,146,9,-0.010863201618195,0.031814879472833,155749.31631184
