training Epoch;Seed;WallBounces;SideBounce;Points;ServingTime;RewardA;RewardB
49;1;100;178;35;38308;-24,5;-19,25
49;2;84;126;28;52024;-21,25;-13,75
49;3;83;151;30;50204;-21;-16,5
49;4;87;153;27;51320;-18,75;-15
49;5;117;169;32;47916;-23,75;-16,25
49;6;63;103;21;54852;-15,75;-10,5
49;7;76;150;28;50944;-17,5;-17,5
49;8;88;158;29;49432;-18,5;-17,75
49;9;81;133;23;52328;-17,75;-11
49;10;101;161;32;49024;-21,5;-18,5
