Epoch,Average reward,Reward count,Episode count,MeanQ,TD Error,Seconds
1,-11.227272727273,251,22,-0.025585235670209,0.025499564410187,0
2,-3.08,77,25,-0.10267928412557,0.026237351149321,2138.1417090893
3,-21,378,18,-0.1350394269228,0.018906522810459,5032.016119957
4,-16.333333333333,588,36,-0.17244348245859,0.027499322533607,7944.8819160461
5,-17.4,609,35,-0.17134431993961,0.03071308735013,10893.190360785
6,-18,630,35,-0.18266862034798,0.030370710909367,13839.044056892
7,-10.333333333333,217,21,-0.17723900139332,0.018381405025721,16811.021166086
8,-11.6,232,20,-0.17556799054146,0.022607351928949,19795.227915049
9,-12.03125,386,32,-0.21307243537903,0.027679172545671,22806.841446161
10,-13.51724137931,404,29,-0.23035820114613,0.02044185616076,25822.181778193
11,-6.875,165,24,-0.26865710783005,0.028466097682714,28847.795817852
12,-18.125,290,16,-0.26660308158398,0.023737326353788,31865.068264961
13,-11.966666666667,362,30,-0.32671620607376,0.025554981783032,34888.49136591
14,-8.45,171,20,-0.35948745524883,0.027599836587906,37907.987119913
15,-19,417,21,-0.39233250629902,0.02771189391613,40934.394598007
16,-16.789473684211,332,19,-0.35827468526363,0.024274397015572,43948.930922031
17,-14.055555555556,269,18,-0.40537124884129,0.02935955581069,46971.943500996
18,-18.157894736842,346,19,-0.38306200611591,0.028565983921289,49988.333903074
19,-21,527,25,-0.37758827137947,0.02897119282186,53014.636921883
20,-21,510,24,-0.40028989064693,0.031559363260865,56030.686516047
21,-21,382,18,-0.42341521680355,0.030187362790108,59056.352437973
22,-21,688,32,-0.48741152131557,0.032671946972609,62074.302101851
23,-14.928571428571,420,28,-0.44714593672752,0.034300659775734,65102.738009691
24,-21,420,20,-0.41901146733761,0.032433551505208,68122.853546858
25,-16.192307692308,421,26,-0.39868759739399,0.030124093748629,71147.998114824
26,-18.764705882353,324,17,-0.37142059743404,0.030927883055061,74168.781708956
27,-20.809523809524,450,21,-0.36811852920055,0.032222523305565,77202.353144884
28,-19.642857142857,284,14,-0.3046877477169,0.030882145626005,80223.19860363
29,-16.3125,262,16,-0.23653232705593,0.0310577664515,83246.392048597
30,-14.153846153846,185,13,-0.22916741073132,0.028503048017621,86263.41059041
31,-20,263,13,-0.1838299318552,0.028571169128641,89288.379914522
32,-15.083333333333,194,12,-0.18447684276104,0.028669490520842,92305.957981825
33,-20.9,221,10,-0.12901995027065,0.028296903408365,95331.062992573
34,-19.090909090909,217,11,-0.12079485702515,0.029319755812641,98348.517512321
35,-19.071428571429,272,14,-0.10410001826286,0.035293330463581,101371.28614831
36,-19.230769230769,269,13,-0.066544069170952,0.026355039540213,104388.2614243
37,-20.363636363636,226,11,-0.041784022212029,0.027937983275391,107410.07730746
38,-19,233,12,-0.046414270281792,0.024983407229651,110425.35021234
39,-20.1,214,10,-0.060125853300095,0.02581845295243,113446.5987165
40,-20.7,219,10,-0.012591427206993,0.028257514157332,116464.33995342
41,-20.2,212,10,-0.0086673645973206,0.026001896804199,119487.04254436
42,-20.9,218,10,-0.022646985054016,0.030275962976739,122504.26678848
43,-20.1,204,10,-0.027892006874084,0.028721425947733,125523.69126534
44,-18.5,190,10,-0.019060639977455,0.028338955501793,128542.41256523
45,-20.222222222222,197,9,-0.062995014309883,0.028499234545976,131564.51712227
46,-20.9,229,10,-0.04321956217289,0.027253655160312,134585.30974007
47,-19.222222222222,181,9,-0.04104344856739,0.029550002928823,137609.52091312
48,-17.777777777778,176,9,-0.042253398656845,0.029484741275664,140630.72361016
49,-18.333333333333,181,9,-0.044190877795219,0.030928210292011,143658.25809813
50,-20.5,219,10,-0.032392913341522,0.027665570050478,146677.15844607
51,-21,215,10,-0.025153607726097,0.030666341849719,149703.02046299
52,-21,198,9,-0.018558032989502,0.029278066476807,152725.13730097
53,-20.888888888889,196,9,-0.0093344089984894,0.029708028633497,155749.31631184
54,-20.2,211,10,0.0019440084695816,0.031671682446729,158769.69563389
55,-19.333333333333,179,9,0.018299667239189,0.026600243350491,161795.82533765
56,-21,232,11,0.0043197833299637,0.028242128532613,164816.60238647
57,-21,206,9,0.042310146689415,0.026893466249108,167839.94631767
58,-17.777777777778,169,9,0.04972175359726,0.027099281826988,170858.79717588
59,-17.444444444444,172,9,0.0208746291399,0.030874344742391,173883.27386665
60,-18.666666666667,173,9,0.029407291412354,0.029012460903265,176902.7581079
61,-20.666666666667,201,9,0.0078649291992188,0.028558519284707,179925.50136185
62,-20.222222222222,187,9,-0.0084951033592224,0.027179981692228,182941.50200248
63,-14,163,11,-0.031634729266167,0.026187739172485,185963.90782166
64,-19.111111111111,178,9,-0.037065606832504,0.03089484960027,188982.32703543
65,-20.222222222222,185,9,-0.045297539710999,0.031736915443093,192004.94367456
66,-20.5,182,8,-0.021077255725861,0.027121751084924,195026.34629083
67,-20,196,9,-0.01648589348793,0.026432656347286,198049.36023474
68,-19.555555555556,176,9,-0.0049410942792892,0.026054322204611,201068.14448476
69,-21,179,8,0.020968446135521,0.026585901013575,204092.56690407
70,-19.777777777778,179,9,0.040612026810646,0.028025028575212,207112.07806778
71,-17.875,154,8,0.040276304125786,0.02809495675005,210137.16612267
72,-20.888888888889,194,9,0.016871741056442,0.028380218307022,213155.54822254
73,-19.5,160,8,0.036802646875381,0.025027464595158,216179.3938725
74,-16.75,150,8,0.045555381655693,0.02841033472959,219198.43669176
