1,0.034700921870768
2,0.04587184407562
3,0.074729102045298
4,0.087668939247727
5,0.098392387732863
6,0.10393726718426
7,0.12520820876956
8,0.17944938522577
9,0.18997914724797
10,0.25203183508664
11,0.37784509377182
12,0.48104472406209
13,0.41693069282174
14,0.5113252940923
15,0.58526433037221
16,0.61504963950813
17,0.71631251606345
18,0.81044421413541
19,0.80558662194014
20,0.88160543063283
21,0.88338282242417
22,0.91751721784472
23,0.96753135666251
24,0.97592736160755
25,1.0171442592144
26,1.036625300914
27,1.096864869982
28,1.0715200186968
29,1.0613477798104
30,1.0312299879491
31,1.0027108415365
32,1.0002474402487
33,0.99254519224167
34,0.94178385019302
35,0.94404217973351
36,0.95894462817907
37,0.88268508470058
38,0.86198570287228
39,0.8643212710619
40,0.8305209543705
41,0.82383100771904
42,0.80350866618752
43,0.78349459528923
44,0.75470606660843
45,0.75329603350163
46,0.73543882268667
47,0.75100008296967
48,0.76346233835816
49,0.73638941061497
50,0.7549317522049
51,0.75954776191711
52,0.74950145953894
53,0.74131203514338
54,0.74219340449572
55,0.71868301874399
56,0.74191170185804
57,0.75115188467503
58,0.73809359043837
59,0.72863242077827
60,0.71471383523941
61,0.70516642004251
62,0.7053339574337
63,0.70363592076302
64,0.70143616712093
65,0.69171069902182
66,0.67521188783646
67,0.68658244413137
68,0.68041506642103
69,0.67630663782358
70,0.6843039547801
71,0.77373816919327
72,0.76831351995468
73,0.79346666944027
74,0.81053836226463
75,0.80990441077948
76,0.83013444143534
77,0.83738370573521
78,0.84625920498371
79,0.86122623813152
80,0.85139701116085
81,0.86073833107948
82,0.86412399840355
83,0.86482915902138
84,0.82865612244606
85,0.82271235281229
86,0.83464714622498
87,0.8373172519207
88,0.83486485630274
89,0.8360391523242
90,0.84845983350277
91,0.82756625705957
92,0.81711861085892
93,0.797277780056
94,0.78942766714096
95,0.78735970705748
96,0.77423194408417
97,0.77015441119671 
