1,-0.035547246217728
2,-0.093115000188351
3,-0.13151980644464
4,-0.15854629296064
5,-0.17677662348747
6,-0.19931477379799
7,-0.18255959832668
8,-0.19562866699696
9,-0.35770421242714
10,-0.42874370098114
11,-0.50003332948685
12,-0.46861186861992
13,-0.46336123096943
14,-0.46318495810032
15,-0.45802145218849
16,-0.45680632591248
17,-0.48365955197811
18,-0.53705098724365
19,-0.56766551327705
20,-0.49396479249001
21,-0.50199485063553
22,-0.487187063694
23,-0.47721617519855
24,-0.52219408416748
25,-0.44699176561832
26,-0.41673709726334
27,-0.3699722969532
28,-0.34000007510185
29,-0.31610184490681
30,-0.30181977343559
31,-0.26731790697575
32,-0.22635623526573
33,-0.21410574710369
34,-0.23098263418674
35,-0.20933587479591
36,-0.1732489168644
37,-0.14663448023796
38,-0.15233700692654
39,-0.10284967255592
40,-0.110485252738
41,-0.08808405315876
42,-0.07288631439209
43,-0.055069948673248
44,-0.033978573799133
45,-0.011699901461601
46,-0.039500725746155
47,-0.012171776294708
48,-0.014062858104706
49,-0.011009687542915
50,-0.029655468344688
51,-0.021844506025314
52,-0.021329047083855
53,-0.010863201618195
54,-0.0052515711784363
55,-0.023274070858955
56,-0.013775194406509
57,-0.010566335558891
58,-0.040504007816315
59,-0.038168950676918
60,-0.035144717693329
61,-0.044505524277687
62,-0.031238757967949
63,-0.0081189591884613
64,0.010118610024452
65,0.0095146139860153
66,0.034772622585297
67,0.047611666798592
68,0.069406152129173
69,0.06597646343708
70,0.076632283806801
71,0.076743006110191
72,0.066774213075638
73,0.078227077245712
74,0.08356684923172
75,0.071725313782692
76,0.069635803937912
77,0.058670830130577
78,0.060952044487
79,0.039388704061508
80,0.032999743103981
81,0.02932597899437
82,0.043820874333382
83,0.026993710756302
84,0.035026452422142
85,0.058367486596107
86,0.073346694946289
87,0.070859031200409
88,0.064134326934814
89,0.076011339068413
90,0.085877468347549
91,0.091362419605255
92,0.10069872260094
93,0.094791305541992
94,0.11578515303135
95,0.10465205264091
96,0.11002721095085
97,0.11250710332394
98,0.12482603573799
99,0.12047631049156
