Epoch,Average reward,Reward count,Episode count,MeanQ,TD Error,Seconds
40,-32.90625,326,8,-0.32385859876871,0.036178725592792,116090.10022855
41,-33.166666666667,124,3,-0.32696617078781,0.033853640012443,119421.41163158
42,-29.4,330,10,-0.33686994034052,0.034815382674336,122424.18346953
43,-30.777777777778,339,9,-0.31989203137159,0.033268658325076,125772.4054985
44,-32.03125,314,8,-0.32421609151363,0.033550864450634,128778.55767441
45,-31.2,211,5,-0.33745758450031,0.03479388473928,131797.60789633
46,-29.166666666667,309,9,-0.32288974094391,0.034006986752152,134810.36327124
47,-31.3125,146,4,-0.31067166662216,0.03705552136153,137824.67421055
48,-35.25,68,1,-0.30738298463821,0.035736542262137,140831.08591938
49,-29.96875,296,8,-0.29790821075439,0.033537119772285,144191.69427252
50,-26.85,302,10,-0.2883646119833,0.034598094120622,147518.62779856
51,0,18,0,-0.29367382979393,0.033780170466751,150530.60716558
52,-24.461538461538,340,13,-0.29681319785118,0.03463520155102,153534.79660559
53,-30.611111111111,319,9,-0.30064064610004,0.033256874293089,156856.6384356
54,-31.40625,301,8,-0.28096819019318,0.033870447373018,159860.17959857
55,-34,232,6,-0.26956200098991,0.033422348814551,162870.00658154
56,-32.125,75,2,-0.26218083524704,0.034209319667891,165875.1232717
57,-28.5,63,1,-0.25103260362148,0.035047654162394,168885.99810672
58,-31.5,60,1,-0.25207300305367,0.032879858989734,172218.79089355
59,-28.392857142857,248,7,-0.2312962089777,0.034159810856916,175549.30480981
60,-33.25,183,4,-0.22284254091978,0.034495170548325,178874.36576605
61,-30.666666666667,320,9,-0.18479391747713,0.034723219437525,181885.77301884
62,-32.583333333333,252,6,-0.20031496834755,0.035096846093889,185254.11523771
63,0,14,0,-0.20533139300346,0.037366475538351,188260.72279978
64,0,33,0,-0.23882174301147,0.034389074388891,191264.31220865
65,-32.25,73,1,-0.2422817196846,0.034017248075921,194589.37371063
66,0,8,0,-0.24229817795753,0.034743950402597,197905.63247156
67,0,3,0,-0.24803018772602,0.035195456896443,201241.23523951
68,0,23,0,-0.27344014775753,0.033939450993668,204570.16138959
69,0,25,0,-0.26599701750278,0.034815780791454,207898.94440961
70,0,24,0,-0.26270671701431,0.031465734799625,211212.92588282
71,0,23,0,-0.27973911213875,0.033298871862702,214534.92938876
72,0,28,0,-0.25602053999901,0.031333022988867,217852.58896804
73,0,25,0,-0.23837239742279,0.030856039806735,221175.35661483
74,0,2,0,-0.13553566229343,0.010992500886321,0
75,0,24,0,-0.13102071070671,0.011070746704936,3088.7013101578
76,0,31,0,-0.12120159697533,0.0098337212502956,6484.3664441109
77,0,14,0,-0.12436288678646,0.0087247724384069,9884.4526801109
78,0,4,0,-0.13138565039635,0.010875320285559,13286.82313323
79,0,3,0,-0.095882900714874,0.0075474808141589,16687.041050196
80,-28.5,42,1,-0.092887135863304,0.0072334708049893,20075.511769056
81,0,12,0,-0.11165277564526,0.0074920821785927,23467.8783319
82,0,29,0,-0.10773921084404,0.0075230576694012,26889.402276039
83,-30.125,104,2,-0.10529911804199,0.0080259761661291,30276.864155054
84,0,19,0,-0.10325045895576,0.0084634550437331,33662.315178871
85,0,14,0,-0.1067608165741,0.0074990683346987,37070.251556873
86,0,25,0,-0.11365241217613,0.0066889711916447,40456.662666798
87,0,5,0,-0.11598210167885,0.0074049190282822,43848.04116559
88,0,4,0,-0.11621650969982,0.0072476970851421,47236.721823931
89,0,28,0,-0.11815826320648,0.0090699488818645,50619.399893999
90,0,16,0,-0.12167808949947,0.0073918785899878,54008.238905907
91,0,31,0,-0.12282449448109,0.0082956588864326,57404.922699928
92,0,29,0,-0.12683122980595,0.0081655546575785,60801.89738965
93,0,36,0,-0.13401108789444,0.0080437469482422,64197.301470757
94,-28.5,55,1,-0.13706156694889,0.0079969065785408,67600.325003862
95,-33.75,71,1,-0.13595471870899,0.0076286958158016,70996.882015944
96,0,31,0,-0.1407742972374,0.0081799175292253,74406.138037682
97,-32.625,90,2,-0.14283602190018,0.0078534914106131,77814.147450924
98,-35.75,81,1,-0.14497197961807,0.007557711109519,81205.20250082
