Epoch,Average reward,Reward count,Episode count,MeanQ,TD Error,Seconds
53,-23.5,344,10,-0.18467670333385,0.028995035981759,156972.89826202
54,-23.277777777778,344,9,-0.1676502161026,0.029776763111586,160014.81617689
55,-24.083333333333,341,9,-0.1743116055727,0.027832619239576,163061.01360178
56,-22.388888888889,333,9,-0.16487859320641,0.027677313060616,166101.79607463
57,-22.96875,331,8,-0.1488944196701,0.027799856112804,169148.1457777
58,-24.166666666667,343,9,-0.13687021172047,0.027575396563159,172210.88137054
59,-23.111111111111,346,9,-0.15149549734592,0.02638567374018,175278.51135159
60,-23.4375,334,8,-0.14469087707996,0.028253893780871,178342.54405665
61,-23.75,329,9,-0.15923279857635,0.028194830140797,181408.60506177
62,-22.8125,330,8,-0.13924461603165,0.02555070837657,184469.28358388
63,-25.194444444444,342,9,-0.10861786818504,0.026180025865324,187535.17608976
64,-24.5,326,8,-0.092891018033028,0.030780095353723,190594.06337309
65,-24.333333333333,338,9,-0.086945027470589,0.03013668980822,193661.88482189
66,-23.625,322,8,-0.10515263080597,0.029240502325818,196724.74574399
67,-23.888888888889,327,9,-0.097472587585449,0.026558110132813,199790.20792198
68,-24.166666666667,326,9,-0.08769202375412,0.030075371234678,202857.40764117
69,-23.1875,325,8,-0.089009696483612,0.030123330419883,205922.43129015
70,-24.375,349,10,-0.076255015015602,0.031035634227097,208987.50090623
71,-23.825,367,10,-0.082351405143738,0.026536399340257,212053.49057627
72,-22.222222222222,328,9,-0.10591663193703,0.027814963047858,215114.73465633
73,-24.5,326,8,-0.10250155234337,0.027341711520217,218183.40867519
74,-22.59375,303,8,-0.10880286765099,0.026504224833101,221227.51655221
75,-23.90625,324,8,-0.10862943220139,0.027639281807467,224292.29700541
76,-23.28125,304,8,-0.12024115896225,0.026453432897106,227351.26816535
77,-23.65625,293,8,-0.12196779179573,0.029779008532409,230415.81299853
78,-22.03125,313,8,-0.11778739881516,0.027597792163957,233474.80665731
79,-21.777777777778,318,9,-0.1045371119976,0.029160832708701,236540.2464354
80,-24.65625,311,8,-0.099472584724426,0.029115197545849,239600.92933631
81,-21.90625,312,8,-0.087682006239891,0.02894111315161,242665.77772045
82,-21.96875,311,8,-0.082646775841713,0.024405353136361,245729.7993753
83,-22.78125,309,8,-0.075779815554619,0.027971854389645,248799.43783331
84,-23.722222222222,316,9,-0.066599355697632,0.025790769956075,251859.77453947
85,-24.28125,311,8,-0.039750346183777,0.026809580738656,254927.8234973
86,-22.09375,302,8,-0.052736337065697,0.025766940789297,257985.59742713
87,-17.472222222222,327,9,-0.041633208632469,0.024616640799097,261037.21990418
