1,-0.067710862189531
2,-0.15684062993526
3,-0.25446475175023
4,-0.30862446391582
5,-0.35418861603737
6,-0.35598142755032
7,-0.38907803559303
8,-0.40729899406433
9,-0.50314592260122
10,-0.50624308091402
11,-0.54614569222927
12,-0.60700052964687
13,-0.61513235259056
14,-0.59529578441381
15,-0.58331776094437
16,-0.57454408812523
17,-0.58036920952797
18,-0.55386888027191
19,-0.61488328480721
20,-0.5656794731617
21,-0.54490308320522
22,-0.5066512928009
23,-0.4840882229805
24,-0.45775239634514
25,-0.47300417554379
26,-0.45065103256702
27,-0.50865966272354
28,-0.47566920948029
29,-0.47156949782372
30,-0.44191358315945
31,-0.4227322665453
32,-0.44173110306263
33,-0.43116731095314
34,-0.4147837843895
35,-0.41931443274021
36,-0.41124797463417
37,-0.40026402807236
38,-0.38983296847343
39,-0.38342036378384
40,-0.41330251276493
41,-0.38927046716213
42,-0.38498378384113
43,-0.37079898560047
44,-0.3712386251688
45,-0.35417822515965
46,-0.32902699255943
47,-0.34593545436859
48,-0.31687743508816
49,-0.32036348569393
50,-0.30661095154285
51,-0.28461887812614
52,-0.25844291603565
53,-0.20742945981026
54,-0.22025959646702
55,-0.19502455461025
56,-0.19381985235214
57,-0.20123857879639
58,-0.21830435657501
59,-0.1951986335516
60,-0.19836646234989
61,-0.21108313941956
62,-0.20018597757816
63,-0.18895139217377
64,-0.18499350523949
65,-0.19815232717991
66,-0.2042354580164
67,-0.18630485057831
68,-0.16837375974655
69,-0.17215054941177
70,-0.16846440696716
71,-0.16197844016552
72,-0.16286637437344
73,-0.17059023880959
74,-0.16656371164322
75,-0.17663783371449
76,-0.16812364423275
77,-0.17012423825264
78,-0.15948258709908
79,-0.17163393580914
80,-0.17488246464729
81,-0.16523126077652
82,-0.17386763191223
83,-0.19983051693439
84,-0.17532221388817
85,-0.17028263640404
86,-0.16522393465042
87,-0.15511447227001
88,-0.15494792342186
89,-0.14808536505699
90,-0.1341061425209
91,-0.132041872859
92,-0.13780510485172
93,-0.12779329800606
94,-0.12557261633873
95,-0.13175105500221
96,-0.11238371729851
97,-0.10372178995609
98,-0.10349846041203
99,-0.089309795498848
