Epoch,Average reward,Reward count,Episode count,MeanQ,TD Error,Seconds
31,-35.111111111111,334,9,-0.46341560208797,0.039467708855867,93669.918260336
32,-33.7,345,10,-0.44287770795822,0.040555094107985,96827.402169228
33,-37.875,320,8,-0.39677744108438,0.040005072303116,99991.178019285
34,-34.75,300,8,-0.39570564180613,0.035729702591896,103149.88645959
35,-35.142857142857,273,7,-0.409107203722,0.039551196306944,106317.52060747
36,-35,316,9,-0.40082246625423,0.03927739597857,109477.61490846
37,-31.444444444444,304,9,-0.3964589330554,0.038392450235784,112644.04946756
38,-35,325,9,-0.35121801757812,0.038004578579217,115803.35801244
39,-34,308,9,-0.32286202985048,0.037074327471666,118968.0033195
40,-36.625,309,8,-0.32320038503408,0.037060650097206,122125.33657956
41,-38.142857142857,292,7,-0.32281405234337,0.036791522218846,125288.71097755
42,-34.25,295,8,-0.321888240695,0.038397595276125,128449.8854835
43,-36.428571428571,284,7,-0.33277552944422,0.035203957707388,131617.50346541
44,-36.875,297,8,-0.35373691809177,0.036649934265763,134780.73201251
45,-34.875,289,8,-0.36005285412073,0.039131956782192,137949.28987861
46,-33.75,277,8,-0.35520882689953,0.035049023443833,141109.40660763
47,-35.25,289,8,-0.33053499352932,0.036487454757094,144275.81889558
48,-35.25,307,8,-0.33954701691866,0.037912156413309,147435.31064677
49,-39.571428571429,282,7,-0.32449682414532,0.039220210487023,150603.13879275
50,-36,273,7,-0.31643177467585,0.037731511502527,153765.27083468
51,-33.714285714286,267,7,-0.30931244218349,0.038934745969018,156934.99299765
52,-36.428571428571,279,7,-0.28822984421253,0.040141627021134,160095.28643036
53,-34.875,289,8,-0.29541040021181,0.035895705933799,163261.62074041
54,-35.75,288,8,-0.27794497185946,0.040368533103727,166420.72678161
55,-36.142857142857,276,7,-0.27815217393637,0.037139108544681,169588.44667172
56,-36.714285714286,286,7,-0.25671535021067,0.039222533322871,172748.50242591
57,-37.285714285714,285,7,-0.25984488493204,0.037240513943136,175910.684515
58,-35.428571428571,270,7,-0.26506305646896,0.037857254445553,179070.61611986
59,-36.285714285714,279,7,-0.26481886297464,0.038876299795229,182233.66440177
60,-34.25,298,8,-0.27339893108606,0.03648377366364,185392.0522368
61,-38,279,7,-0.26885661417246,0.036164035882335,188557.70815563
62,-36.142857142857,286,7,-0.27515106755495,0.035154181305785,191718.52969551
63,-33.875,295,8,-0.29238852584362,0.038873594135512,194886.45836949
64,-31,261,8,-0.27444543755054,0.03615041842591,198048.08661747
65,-37.857142857143,280,7,-0.27285833537579,0.037310198902152,201217.75610328
66,-37.714285714286,284,7,-0.27229812979698,0.037948209465947,204377.43602824
67,-36.714285714286,273,7,-0.26851659548283,0.037649981425377,207544.57766247
68,-36.428571428571,287,7,-0.27455387759209,0.036888742106967,210706.8551352
69,-36,273,7,-0.30327244818211,0.036359902586089,213871.46873212
70,-35.5,244,6,-0.28581845986843,0.038536409900407,217029.25653219
71,-36.428571428571,266,7,-0.28054606413841,0.03837350646453,220194.61400127
72,-35,275,7,-0.30645019698143,0.037592195025645,223354.55645609
73,-32.5,275,8,-0.30246568739414,0.03762510857312,226520.75250101
74,-36.285714285714,265,7,-0.29572137546539,0.036622938405257,229680.09711981
75,-32.125,291,8,-0.27788608777523,0.043533025629818,232846.38811898
76,-33.571428571429,266,7,-0.25835147070885,0.03797403547354,236005.74047184
77,-35.666666666667,239,6,-0.25210114300251,0.037980964697897,239172.54759908
78,-39.333333333333,269,6,-0.24693970394135,0.039258848479018,242333.03757191
